,product_id,final_quantity_requested,company_id_x,ship_from_site_id,customer_tpartner_id,requested_delivery_date,order_date,actual_delivery_date,promised_delivery_date,status,id_x,cust_order_id,id_y,description,company_id_y,Unnamed: 3,hts_code,is_hazmat,is_flammable,is_special_handling,is_perishable,is_digital,is_deleted,is_lot_controlled,is_expiry_controlled,creation_date,brand_name,parent_product_id,display_desc,discontinue_day,base_uom,unit_price,currency_uom,product_available_day,shipping_weight,shipping_dimension,unit_volume,pkg_length,pkg_width,pkg_height,weight_uom,dim_uom,volume_uom,casepack_size,gtin,db_creation_dttm,db_updation_dttm,sap_0material_attr__prdha
697,8259903,1,1,805,9114971.0,2021-08-30,2021-08-26,2021-08-30,2021-08-30,Closed,82593/5/9114971/13256471/2,1325660471,8259903,SET SWEATER LEGGINGS HEDGEHOG:LIGHT BROWN:74,1,8201901 Set sweater leggings hedgehog/8201901 Set sweater leggings hedgehog - Light Brown,,,,,,,False,,,,8910 Baby Tops,9320,Indoor Clothes Set,,1-PACK,4.3,USD,,,,,,,,,,,,,,,
698,8259903,1,1,925,7439375.0,2021-08-11,2021-08-11,2021-08-11,2021-08-11,Closed,82593/925/7439375/132156/6,1321550690,8259903,SET SWEATER LEGGINGS HEDGEHOG:LIGHT BROWN:74,1,8201901 Set sweater leggings hedgehog/8201901 Set sweater leggings hedgehog - Light Brown,,,,,,,False,,,,8910 Baby Tops,9320,Indoor Clothes Set,,1-PACK,4.3,USD,,,,,,,,,,,,,,,
699,8259903,1,1,156,,2021-09-22,2021-09-22,2021-09-22,2021-09-22,Closed,82593/156//133203/3,1332300103,8259903,SET SWEATER LEGGINGS HEDGEHOG:LIGHT BROWN:74,1,8201901 Set sweater leggings hedgehog/8201901 Set sweater leggings hedgehog - Light Brown,,,,,,,False,,,,8910 Baby Tops,9320,Indoor Clothes Set,,1-PACK,4.3,USD,,,,,,,,,,,,,,,
700,8259903,1,1,43,8880114.0,2021-12-27,2021-12-27,2021-12-27,2021-12-27,Closed,82593/43/88114/1364569454/1,1364569454,8259903,SET SWEATER LEGGINGS HEDGEHOG:LIGHT BROWN:74,1,8201901 Set sweater leggings hedgehog/8201901 Set sweater leggings hedgehog - Light Brown,,,,,,,False,,,,8910 Baby Tops,9320,Indoor Clothes Set,,1-PACK,4.3,USD,,,,,,,,,,,,,,,
701,8259903,1,1,69,,2021-12-04,2021-12-04,2021-12-04,2021-12-04,Closed,82593/69//1356357468/2,1356357468,8259903,SET SWEATER LEGGINGS HEDGEHOG:LIGHT BROWN:74,1,8201901 Set sweater leggings hedgehog/8201901 Set sweater leggings hedgehog - Light Brown,,,,,,,False,,,,8910 Baby Tops,9320,Indoor Clothes Set,,1-PACK,4.3,USD,,,,,,,,,,,,,,,
702,8243922,1,1,221,,2021-07-26,2021-07-26,2021-07-26,2021-07-26,Closed,8243922/221//13172735/3,1317602735,8243922,SET WRAPBODY TROUSERS MOUSE:BEIGE:50,1,8201821 Set wrapbody trousers mouse/8201821 Set wrapbody trousers mouse - Beige,,,,,,,False,,,,8910 Baby Tops,9320,Indoor Clothes Set,,2-PACK,4.45,USD,,,,,,,,,,,,,,,
703,8243922,1,1,952,9693849.0,2022-02-17,2022-02-17,2022-02-17,2022-02-17,Closed,8243922/952/9693849/13361146/7,1380361146,8243922,SET WRAPBODY TROUSERS MOUSE:BEIGE:50,1,8201821 Set wrapbody trousers mouse/8201821 Set wrapbody trousers mouse - Beige,,,,,,,False,,,,8910 Baby Tops,9320,Indoor Clothes Set,,2-PACK,4.45,USD,,,,,,,,,,,,,,,
704,8243922,1,1,390,8824380.0,2022-02-10,2022-02-10,2022-02-10,2022-02-10,Closed,8243922/3/88243/1377868199/2,1377868199,8243922,SET WRAPBODY TROUSERS MOUSE:BEIGE:50,1,8201821 Set wrapbody trousers mouse/8201821 Set wrapbody trousers mouse - Beige,,,,,,,False,,,,8910 Baby Tops,9320,Indoor Clothes Set,,2-PACK,4.45,USD,,,,,,,,,,,,,,,
705,8243922,1,1,682,,2021-10-06,2021-10-06,2021-10-06,2021-10-06,Closed,8243922/682//1336449187/2,1336449187,8243922,SET WRAPBODY TROUSERS MOUSE:BEIGE:50,1,8201821 Set wrapbody trousers mouse/8201821 Set wrapbody trousers mouse - Beige,,,,,,,False,,,,8910 Baby Tops,9320,Indoor Clothes Set,,2-PACK,4.45,USD,,,,,,,,,,,,,,,
706,8243922,1,1,489,,2021-07-03,2021-07-03,2021-07-03,2021-07-03,Closed,8243922/489//1312155229/7,1312155229,8243922,SET WRAPBODY TROUSERS MOUSE:BEIGE:50,1,8201821 Set wrapbody trousers mouse/8201821 Set wrapbody trousers mouse - Beige,,,,,,,False,,,,8910 Baby Tops,9320,Indoor Clothes Set,,2-PACK,4.45,USD,,,,,,,,,,,,,,,
707,8243922,1,1,958,,2022-05-30,2022-05-30,2022-05-30,2022-05-30,Closed,8243922/958//1412294735/1,1412294735,8243922,SET WRAPBODY TROUSERS MOUSE:BEIGE:50,1,8201821 Set wrapbody trousers mouse/8201821 Set wrapbody trousers mouse - Beige,,,,,,,False,,,,8910 Baby Tops,9320,Indoor Clothes Set,,2-PACK,4.45,USD,,,,,,,,,,,,,,,
708,8243922,1,1,348,1451868.0,2022-03-31,2022-03-31,2022-03-31,2022-03-31,Closed,8243922/348/1451868/13929869/1,1392986609,8243922,SET WRAPBODY TROUSERS MOUSE:BEIGE:50,1,8201821 Set wrapbody trousers mouse/8201821 Set wrapbody trousers mouse - Beige,,,,,,,False,,,,8910 Baby Tops,9320,Indoor Clothes Set,,2-PACK,4.45,USD,,,,,,,,,,,,,,,
709,8243922,1,1,297,4685891.0,2021-09-20,2021-09-20,2021-09-20,2021-09-20,Closed,8243922/297/4685891/1331823415/2,1331823415,8243922,SET WRAPBODY TROUSERS MOUSE:BEIGE:50,1,8201821 Set wrapbody trousers mouse/8201821 Set wrapbody trousers mouse - Beige,,,,,,,False,,,,8910 Baby Tops,9320,Indoor Clothes Set,,2-PACK,4.45,USD,,,,,,,,,,,,,,,
710,8243922,1,1,416,8979138.0,2021-06-29,2021-06-29,2021-06-29,2021-06-29,Closed,8243922/416/8979138/139131/2,1310913190,8243922,SET WRAPBODY TROUSERS MOUSE:BEIGE:50,1,8201821 Set wrapbody trousers mouse/8201821 Set wrapbody trousers mouse - Beige,,,,,,,False,,,,8910 Baby Tops,9320,Indoor Clothes Set,,2-PACK,4.45,USD,,,,,,,,,,,,,,,
711,8243922,1,1,365,8514312.0,2021-08-05,2021-08-05,2021-08-05,2021-08-05,Closed,8243922/365/8514312/13092156/2,1320092156,8243922,SET WRAPBODY TROUSERS MOUSE:BEIGE:50,1,8201821 Set wrapbody trousers mouse/8201821 Set wrapbody trousers mouse - Beige,,,,,,,False,,,,8910 Baby Tops,9320,Indoor Clothes Set,,2-PACK,4.45,USD,,,,,,,,,,,,,,,
712,8243922,1,1,378,3547427.0,2022-02-28,2022-02-28,2022-02-28,2022-02-28,Closed,8243922/378/3547427/1383429716/1,1383429716,8243922,SET WRAPBODY TROUSERS MOUSE:BEIGE:50,1,8201821 Set wrapbody trousers mouse/8201821 Set wrapbody trousers mouse - Beige,,,,,,,False,,,,8910 Baby Tops,9320,Indoor Clothes Set,,2-PACK,4.45,USD,,,,,,,,,,,,,,,
713,8243922,1,1,487,,2021-06-24,2021-06-24,2021-06-24,2021-06-24,Closed,8243922/487//130944/1,1310020944,8243922,SET WRAPBODY TROUSERS MOUSE:BEIGE:50,1,8201821 Set wrapbody trousers mouse/8201821 Set wrapbody trousers mouse - Beige,,,,,,,False,,,,8910 Baby Tops,9320,Indoor Clothes Set,,2-PACK,4.45,USD,,,,,,,,,,,,,,,
714,8243922,1,1,82,,2021-08-30,2021-08-30,2021-08-30,2021-08-30,Closed,8243922/82//1326133433/1,1326133433,8243922,SET WRAPBODY TROUSERS MOUSE:BEIGE:50,1,8201821 Set wrapbody trousers mouse/8201821 Set wrapbody trousers mouse - Beige,,,,,,,False,,,,8910 Baby Tops,9320,Indoor Clothes Set,,2-PACK,4.45,USD,,,,,,,,,,,,,,,
715,8243922,1,1,371,6008228.0,2022-03-19,2022-03-19,2022-03-19,2022-03-19,Closed,8243922/371/08228/138917/1,1389101017,8243922,SET WRAPBODY TROUSERS MOUSE:BEIGE:50,1,8201821 Set wrapbody trousers mouse/8201821 Set wrapbody trousers mouse - Beige,,,,,,,False,,,,8910 Baby Tops,9320,Indoor Clothes Set,,2-PACK,4.45,USD,,,,,,,,,,,,,,,
716,8243922,1,1,83,9273079.0,2021-10-27,2021-10-27,2021-10-27,2021-10-27,Closed,8243922/83/92779/1342675768/3,1342675768,8243922,SET WRAPBODY TROUSERS MOUSE:BEIGE:50,1,8201821 Set wrapbody trousers mouse/8201821 Set wrapbody trousers mouse - Beige,,,,,,,False,,,,8910 Baby Tops,9320,Indoor Clothes Set,,2-PACK,4.45,USD,,,,,,,,,,,,,,,
717,8243922,1,1,87,,2021-12-03,2021-12-03,2021-12-03,2021-12-03,Closed,8243922/87//13558931/1,1355893031,8243922,SET WRAPBODY TROUSERS MOUSE:BEIGE:50,1,8201821 Set wrapbody trousers mouse/8201821 Set wrapbody trousers mouse - Beige,,,,,,,False,,,,8910 Baby Tops,9320,Indoor Clothes Set,,2-PACK,4.45,USD,,,,,,,,,,,,,,,
718,8243922,1,1,27,1415292.0,2022-02-04,2022-02-04,2022-02-04,2022-02-04,Closed,8243922/27/1415292/137612/1,1376120702,8243922,SET WRAPBODY TROUSERS MOUSE:BEIGE:50,1,8201821 Set wrapbody trousers mouse/8201821 Set wrapbody trousers mouse - Beige,,,,,,,False,,,,8910 Baby Tops,9320,Indoor Clothes Set,,2-PACK,4.45,USD,,,,,,,,,,,,,,,
719,8243922,1,1,248,6988402.0,2021-07-09,2021-07-09,2021-07-09,2021-07-09,Closed,8243922/248/69882/1313716988/1,1313716988,8243922,SET WRAPBODY TROUSERS MOUSE:BEIGE:50,1,8201821 Set wrapbody trousers mouse/8201821 Set wrapbody trousers mouse - Beige,,,,,,,False,,,,8910 Baby Tops,9320,Indoor Clothes Set,,2-PACK,4.45,USD,,,,,,,,,,,,,,,
720,8243922,1,1,376,5391807.0,2021-10-23,2021-10-23,2021-10-23,2021-10-23,Closed,8243922/376/53917/13415548/2,1341554808,8243922,SET WRAPBODY TROUSERS MOUSE:BEIGE:50,1,8201821 Set wrapbody trousers mouse/8201821 Set wrapbody trousers mouse - Beige,,,,,,,False,,,,8910 Baby Tops,9320,Indoor Clothes Set,,2-PACK,4.45,USD,,,,,,,,,,,,,,,
721,8243922,1,1,420,,2021-07-02,2021-07-02,2021-07-02,2021-07-02,Closed,8243922/4//1311895821/2,1311895821,8243922,SET WRAPBODY TROUSERS MOUSE:BEIGE:50,1,8201821 Set wrapbody trousers mouse/8201821 Set wrapbody trousers mouse - Beige,,,,,,,False,,,,8910 Baby Tops,9320,Indoor Clothes Set,,2-PACK,4.45,USD,,,,,,,,,,,,,,,
722,8243922,1,1,151,7218959.0,2021-11-10,2021-11-10,2021-11-10,2021-11-10,Closed,8243922/151/7218959/1347984263/1,1347984263,8243922,SET WRAPBODY TROUSERS MOUSE:BEIGE:50,1,8201821 Set wrapbody trousers mouse/8201821 Set wrapbody trousers mouse - Beige,,,,,,,False,,,,8910 Baby Tops,9320,Indoor Clothes Set,,2-PACK,4.45,USD,,,,,,,,,,,,,,,
723,8243922,1,1,660,,2021-06-18,2021-06-18,2021-06-18,2021-06-18,Closed,8243922/6//18477916/1,1308477916,8243922,SET WRAPBODY TROUSERS MOUSE:BEIGE:50,1,8201821 Set wrapbody trousers mouse/8201821 Set wrapbody trousers mouse - Beige,,,,,,,False,,,,8910 Baby Tops,9320,Indoor Clothes Set,,2-PACK,4.45,USD,,,,,,,,,,,,,,,
724,8243922,1,1,197,4661521.0,2022-01-27,2022-01-27,2022-01-27,2022-01-27,Closed,8243922/197/4661521/13736792/3,1373671092,8243922,SET WRAPBODY TROUSERS MOUSE:BEIGE:50,1,8201821 Set wrapbody trousers mouse/8201821 Set wrapbody trousers mouse - Beige,,,,,,,False,,,,8910 Baby Tops,9320,Indoor Clothes Set,,2-PACK,4.45,USD,,,,,,,,,,,,,,,
725,8079283,2,1,823,,2021-06-27,2021-06-23,2021-06-27,2021-06-27,Closed,79283/823//19622773/8,1309622773,8079283,SOCK 4P RIBB SOCK PINK AND LIL:DUSTY LILAC:22/24,1,8016769 Sock 4p ribb sock pink and lil/8016769 Sock 4p ribb sock pink and lil - Dusty Lilac,,,,,,,False,,,,8917 Baby Other,9322,Sock,,4-PACK,2.02,EUR,,,,,,,,,,,,,,,
726,8079283,2,1,822,8816615.0,2021-08-14,2021-08-10,2021-08-14,2021-08-14,Closed,79283/822/8816615/13216743/4,1321630743,8079283,SOCK 4P RIBB SOCK PINK AND LIL:DUSTY LILAC:22/24,1,8016769 Sock 4p ribb sock pink and lil/8016769 Sock 4p ribb sock pink and lil - Dusty Lilac,,,,,,,False,,,,8917 Baby Other,9322,Sock,,4-PACK,2.02,EUR,,,,,,,,,,,,,,,
727,8079283,1,1,823,8029921.0,2021-05-15,2021-05-11,2021-05-15,2021-05-15,Closed,79283/823/29921/12976391/2,1299076391,8079283,SOCK 4P RIBB SOCK PINK AND LIL:DUSTY LILAC:22/24,1,8016769 Sock 4p ribb sock pink and lil/8016769 Sock 4p ribb sock pink and lil - Dusty Lilac,,,,,,,False,,,,8917 Baby Other,9322,Sock,,4-PACK,2.02,EUR,,,,,,,,,,,,,,,
728,8079283,1,1,823,,2021-03-10,2021-03-06,2021-03-10,2021-03-10,Closed,79283/823//1286577847/1,1286577847,8079283,SOCK 4P RIBB SOCK PINK AND LIL:DUSTY LILAC:22/24,1,8016769 Sock 4p ribb sock pink and lil/8016769 Sock 4p ribb sock pink and lil - Dusty Lilac,,,,,,,False,,,,8917 Baby Other,9322,Sock,,4-PACK,2.02,EUR,,,,,,,,,,,,,,,
729,8079283,1,1,823,7831275.0,2021-02-20,2021-02-16,2021-02-20,2021-02-20,Closed,79283/823/7831275/1283154256/,1283154256,8079283,SOCK 4P RIBB SOCK PINK AND LIL:DUSTY LILAC:22/24,1,8016769 Sock 4p ribb sock pink and lil/8016769 Sock 4p ribb sock pink and lil - Dusty Lilac,,,,,,,False,,,,8917 Baby Other,9322,Sock,,4-PACK,2.02,EUR,,,,,,,,,,,,,,,
730,8079283,1,1,678,9828198.0,2022-10-05,2022-10-05,2022-10-05,2022-10-05,Closed,79283/678/9828198/14599896/1,1452099896,8079283,SOCK 4P RIBB SOCK PINK AND LIL:DUSTY LILAC:22/24,1,8016769 Sock 4p ribb sock pink and lil/8016769 Sock 4p ribb sock pink and lil - Dusty Lilac,,,,,,,False,,,,8917 Baby Other,9322,Sock,,4-PACK,2.02,EUR,,,,,,,,,,,,,,,
731,8079283,2,1,822,,2021-06-25,2021-06-21,2021-06-25,2021-06-25,Closed,79283/822//19155469/4,1309155469,8079283,SOCK 4P RIBB SOCK PINK AND LIL:DUSTY LILAC:22/24,1,8016769 Sock 4p ribb sock pink and lil/8016769 Sock 4p ribb sock pink and lil - Dusty Lilac,,,,,,,False,,,,8917 Baby Other,9322,Sock,,4-PACK,2.02,EUR,,,,,,,,,,,,,,,
732,8079283,1,1,822,8074598.0,2021-11-30,2021-11-26,2021-11-30,2021-11-30,Closed,79283/822/74598/1354119114/3,1354119114,8079283,SOCK 4P RIBB SOCK PINK AND LIL:DUSTY LILAC:22/24,1,8016769 Sock 4p ribb sock pink and lil/8016769 Sock 4p ribb sock pink and lil - Dusty Lilac,,,,,,,False,,,,8917 Baby Other,9322,Sock,,4-PACK,2.02,EUR,,,,,,,,,,,,,,,
733,8079283,1,1,804,5804449.0,2022-09-22,2022-09-18,2022-09-22,2022-09-22,Closed,79283/4/54449/1447688449/3,1447688449,8079283,SOCK 4P RIBB SOCK PINK AND LIL:DUSTY LILAC:22/24,1,8016769 Sock 4p ribb sock pink and lil/8016769 Sock 4p ribb sock pink and lil - Dusty Lilac,,,,,,,False,,,,8917 Baby Other,9322,Sock,,4-PACK,2.02,EUR,,,,,,,,,,,,,,,
734,8079283,2,1,822,7711488.0,2022-12-12,2022-12-08,2022-12-12,2022-12-12,Closed,79283/822/7711488/147746/3,1472080746,8079283,SOCK 4P RIBB SOCK PINK AND LIL:DUSTY LILAC:22/24,1,8016769 Sock 4p ribb sock pink and lil/8016769 Sock 4p ribb sock pink and lil - Dusty Lilac,,,,,,,False,,,,8917 Baby Other,9322,Sock,,4-PACK,2.02,EUR,,,,,,,,,,,,,,,
735,8079283,2,1,822,6558532.0,2021-01-27,2021-01-23,2021-01-27,2021-01-27,Closed,79283/822/6558532/12756844/3,1278056844,8079283,SOCK 4P RIBB SOCK PINK AND LIL:DUSTY LILAC:22/24,1,8016769 Sock 4p ribb sock pink and lil/8016769 Sock 4p ribb sock pink and lil - Dusty Lilac,,,,,,,False,,,,8917 Baby Other,9322,Sock,,4-PACK,2.02,EUR,,,,,,,,,,,,,,,
736,8079283,1,1,823,5708638.0,2021-11-11,2021-11-07,2021-11-11,2021-11-11,Closed,79283/823/58638/134618/1,1348061208,8079283,SOCK 4P RIBB SOCK PINK AND LIL:DUSTY LILAC:22/24,1,8016769 Sock 4p ribb sock pink and lil/8016769 Sock 4p ribb sock pink and lil - Dusty Lilac,,,,,,,False,,,,8917 Baby Other,9322,Sock,,4-PACK,2.02,EUR,,,,,,,,,,,,,,,
737,8079283,1,1,823,6998026.0,2022-10-30,2022-10-26,2022-10-30,2022-10-30,Closed,79283/823/69926/14584527/1,1458450527,8079283,SOCK 4P RIBB SOCK PINK AND LIL:DUSTY LILAC:22/24,1,8016769 Sock 4p ribb sock pink and lil/8016769 Sock 4p ribb sock pink and lil - Dusty Lilac,,,,,,,False,,,,8917 Baby Other,9322,Sock,,4-PACK,2.02,EUR,,,,,,,,,,,,,,,
738,8079283,1,1,823,,2021-03-21,2021-03-17,2021-03-21,2021-03-21,Closed,79283/823//1288625752/4,1288625752,8079283,SOCK 4P RIBB SOCK PINK AND LIL:DUSTY LILAC:22/24,1,8016769 Sock 4p ribb sock pink and lil/8016769 Sock 4p ribb sock pink and lil - Dusty Lilac,,,,,,,False,,,,8917 Baby Other,9322,Sock,,4-PACK,2.02,EUR,,,,,,,,,,,,,,,
739,8309693,1,1,398,2203839.0,2022-01-06,2022-01-06,2022-01-06,2022-01-06,Closed,89693/398/23839/1367682922/2,1367682922,8309693,LEGGINGS CHECK AOP BRUSCHED IN:ORANGE:86,1,8272480 Leggings Check aop brusched in/8272480 Leggings Check aop brusched in - Orange,,,,,,,False,,,,8911 Baby Bottoms,9472,Leggings,,1-PACK,2.17,USD,,,,,,,,,,,,,,,
740,8309693,1,1,650,,2022-01-18,2022-01-18,2022-01-18,2022-01-18,Closed,89693/6//137612/1,1371061290,8309693,LEGGINGS CHECK AOP BRUSCHED IN:ORANGE:86,1,8272480 Leggings Check aop brusched in/8272480 Leggings Check aop brusched in - Orange,,,,,,,False,,,,8911 Baby Bottoms,9472,Leggings,,1-PACK,2.17,USD,,,,,,,,,,,,,,,
741,7858792,1,1,218,8810945.0,2021-06-24,2021-06-24,2021-06-24,2021-06-24,Closed,7858792/218/88945/13128894/2,1310128894,7858792,SOCK 3P RIBB FOLDED CUFF:DUSTY PINK:10/12,1,7825473 Sock 3p ribb folded cuff/7825473 Sock 3p ribb folded cuff - Dusty Pink,,,,,,,False,,,,8917 Baby Other,9322,Sock,,3-PACK,1.6,EUR,,,,,,,,,,,,,,,
742,7858792,1,1,450,7250754.0,2022-02-24,2022-02-24,2022-02-24,2022-02-24,Closed,7858792/4/72754/1382249918/4,1382249918,7858792,SOCK 3P RIBB FOLDED CUFF:DUSTY PINK:10/12,1,7825473 Sock 3p ribb folded cuff/7825473 Sock 3p ribb folded cuff - Dusty Pink,,,,,,,False,,,,8917 Baby Other,9322,Sock,,3-PACK,1.6,EUR,,,,,,,,,,,,,,,
743,7858792,1,1,823,8398486.0,2020-12-11,2020-12-07,2020-12-11,2020-12-11,Closed,7858792/823/8398486/12682673/6,1268302673,7858792,SOCK 3P RIBB FOLDED CUFF:DUSTY PINK:10/12,1,7825473 Sock 3p ribb folded cuff/7825473 Sock 3p ribb folded cuff - Dusty Pink,,,,,,,False,,,,8917 Baby Other,9322,Sock,,3-PACK,1.6,EUR,,,,,,,,,,,,,,,
744,7858792,1,1,821,,2020-12-26,2020-12-22,2020-12-26,2020-12-26,Closed,7858792/821//12714783/1,1271478310,7858792,SOCK 3P RIBB FOLDED CUFF:DUSTY PINK:10/12,1,7825473 Sock 3p ribb folded cuff/7825473 Sock 3p ribb folded cuff - Dusty Pink,,,,,,,False,,,,8917 Baby Other,9322,Sock,,3-PACK,1.6,EUR,,,,,,,,,,,,,,,
745,7858792,1,1,431,,2020-08-15,2020-08-15,2020-08-15,2020-08-15,Closed,7858792/431//1243367383/2,1243367383,7858792,SOCK 3P RIBB FOLDED CUFF:DUSTY PINK:10/12,1,7825473 Sock 3p ribb folded cuff/7825473 Sock 3p ribb folded cuff - Dusty Pink,,,,,,,False,,,,8917 Baby Other,9322,Sock,,3-PACK,1.6,EUR,,,,,,,,,,,,,,,
746,7858792,1,1,823,9572994.0,2022-01-06,2022-01-02,2022-01-06,2022-01-06,Closed,7858792/823/9572994/13669527/2,1366920527,7858792,SOCK 3P RIBB FOLDED CUFF:DUSTY PINK:10/12,1,7825473 Sock 3p ribb folded cuff/7825473 Sock 3p ribb folded cuff - Dusty Pink,,,,,,,False,,,,8917 Baby Other,9322,Sock,,3-PACK,1.6,EUR,,,,,,,,,,,,,,,
747,7858792,1,1,464,,2020-07-23,2020-07-23,2020-07-23,2020-07-23,Closed,7858792/464//1239435811/2,1239435811,7858792,SOCK 3P RIBB FOLDED CUFF:DUSTY PINK:10/12,1,7825473 Sock 3p ribb folded cuff/7825473 Sock 3p ribb folded cuff - Dusty Pink,,,,,,,False,,,,8917 Baby Other,9322,Sock,,3-PACK,1.6,EUR,,,,,,,,,,,,,,,
748,7858792,1,1,823,5288749.0,2020-11-16,2020-11-12,2020-11-16,2020-11-16,Closed,7858792/823/5288749/12618872/2,1261887802,7858792,SOCK 3P RIBB FOLDED CUFF:DUSTY PINK:10/12,1,7825473 Sock 3p ribb folded cuff/7825473 Sock 3p ribb folded cuff - Dusty Pink,,,,,,,False,,,,8917 Baby Other,9322,Sock,,3-PACK,1.6,EUR,,,,,,,,,,,,,,,
749,7858792,1,1,275,,2021-10-04,2021-10-04,2021-10-04,2021-10-04,Closed,7858792/275//1335841781/1,1335841781,7858792,SOCK 3P RIBB FOLDED CUFF:DUSTY PINK:10/12,1,7825473 Sock 3p ribb folded cuff/7825473 Sock 3p ribb folded cuff - Dusty Pink,,,,,,,False,,,,8917 Baby Other,9322,Sock,,3-PACK,1.6,EUR,,,,,,,,,,,,,,,
750,7858792,1,1,959,6761170.0,2023-04-29,2023-04-29,2023-04-29,2023-04-29,Closed,7858792/959/67611/16744625/1,1674404625,7858792,SOCK 3P RIBB FOLDED CUFF:DUSTY PINK:10/12,1,7825473 Sock 3p ribb folded cuff/7825473 Sock 3p ribb folded cuff - Dusty Pink,,,,,,,False,,,,8917 Baby Other,9322,Sock,,3-PACK,1.6,EUR,,,,,,,,,,,,,,,
751,7858792,1,1,348,6848135.0,2022-12-24,2022-12-24,2022-12-24,2022-12-24,Closed,7858792/348/6848135/14771913/3,1478071913,7858792,SOCK 3P RIBB FOLDED CUFF:DUSTY PINK:10/12,1,7825473 Sock 3p ribb folded cuff/7825473 Sock 3p ribb folded cuff - Dusty Pink,,,,,,,False,,,,8917 Baby Other,9322,Sock,,3-PACK,1.6,EUR,,,,,,,,,,,,,,,
752,7858792,1,1,446,6205866.0,2020-12-12,2020-12-12,2020-12-12,2020-12-12,Closed,7858792/446/65866/1268639541/8,1268639541,7858792,SOCK 3P RIBB FOLDED CUFF:DUSTY PINK:10/12,1,7825473 Sock 3p ribb folded cuff/7825473 Sock 3p ribb folded cuff - Dusty Pink,,,,,,,False,,,,8917 Baby Other,9322,Sock,,3-PACK,1.6,EUR,,,,,,,,,,,,,,,
753,7858792,1,1,223,7722661.0,2022-03-19,2022-03-19,2022-03-19,2022-03-19,Closed,7858792/223/7722661/13898194/13,1389408194,7858792,SOCK 3P RIBB FOLDED CUFF:DUSTY PINK:10/12,1,7825473 Sock 3p ribb folded cuff/7825473 Sock 3p ribb folded cuff - Dusty Pink,,,,,,,False,,,,8917 Baby Other,9322,Sock,,3-PACK,1.6,EUR,,,,,,,,,,,,,,,
754,7858792,1,1,89,,2020-03-26,2020-03-26,2020-03-26,2020-03-26,Closed,7858792/89//1219129386/,1219129386,7858792,SOCK 3P RIBB FOLDED CUFF:DUSTY PINK:10/12,1,7825473 Sock 3p ribb folded cuff/7825473 Sock 3p ribb folded cuff - Dusty Pink,,,,,,,False,,,,8917 Baby Other,9322,Sock,,3-PACK,1.6,EUR,,,,,,,,,,,,,,,
755,7858792,1,1,97,6899790.0,2020-03-07,2020-03-07,2020-03-07,2020-03-07,Closed,7858792/97/68997/12168487/2,1216820487,7858792,SOCK 3P RIBB FOLDED CUFF:DUSTY PINK:10/12,1,7825473 Sock 3p ribb folded cuff/7825473 Sock 3p ribb folded cuff - Dusty Pink,,,,,,,False,,,,8917 Baby Other,9322,Sock,,3-PACK,1.6,EUR,,,,,,,,,,,,,,,
756,7858792,1,1,239,,2020-07-06,2020-07-06,2020-07-06,2020-07-06,Closed,7858792/239//1236677196/3,1236677196,7858792,SOCK 3P RIBB FOLDED CUFF:DUSTY PINK:10/12,1,7825473 Sock 3p ribb folded cuff/7825473 Sock 3p ribb folded cuff - Dusty Pink,,,,,,,False,,,,8917 Baby Other,9322,Sock,,3-PACK,1.6,EUR,,,,,,,,,,,,,,,
757,7858792,1,1,804,9391860.0,2021-12-01,2021-11-27,2021-12-01,2021-12-01,Closed,7858792/4/93918/1354137525/2,1354137525,7858792,SOCK 3P RIBB FOLDED CUFF:DUSTY PINK:10/12,1,7825473 Sock 3p ribb folded cuff/7825473 Sock 3p ribb folded cuff - Dusty Pink,,,,,,,False,,,,8917 Baby Other,9322,Sock,,3-PACK,1.6,EUR,,,,,,,,,,,,,,,
758,7858792,1,1,504,9252764.0,2021-10-22,2021-10-22,2021-10-22,2021-10-22,Closed,7858792/4/9252764/1341229753/1,1341229753,7858792,SOCK 3P RIBB FOLDED CUFF:DUSTY PINK:10/12,1,7825473 Sock 3p ribb folded cuff/7825473 Sock 3p ribb folded cuff - Dusty Pink,,,,,,,False,,,,8917 Baby Other,9322,Sock,,3-PACK,1.6,EUR,,,,,,,,,,,,,,,
759,7858792,1,1,802,3531235.0,2021-12-01,2021-11-27,2021-12-01,2021-12-01,Closed,7858792/2/3531235/13574217/2,1354074217,7858792,SOCK 3P RIBB FOLDED CUFF:DUSTY PINK:10/12,1,7825473 Sock 3p ribb folded cuff/7825473 Sock 3p ribb folded cuff - Dusty Pink,,,,,,,False,,,,8917 Baby Other,9322,Sock,,3-PACK,1.6,EUR,,,,,,,,,,,,,,,
760,7858792,1,1,540,,2020-04-01,2020-04-01,2020-04-01,2020-04-01,Closed,7858792/5//1219679338/1,1219679338,7858792,SOCK 3P RIBB FOLDED CUFF:DUSTY PINK:10/12,1,7825473 Sock 3p ribb folded cuff/7825473 Sock 3p ribb folded cuff - Dusty Pink,,,,,,,False,,,,8917 Baby Other,9322,Sock,,3-PACK,1.6,EUR,,,,,,,,,,,,,,,
