id,description,company_id,,hts_code,is_hazmat,is_flammable,is_special_handling,is_perishable,is_digital,is_deleted,is_lot_controlled,is_expiry_controlled,creation_date,brand_name,parent_product_id,display_desc,discontinue_day,base_uom,unit_price,currency_uom,product_available_day,shipping_weight,shipping_dimension,unit_volume,pkg_length,pkg_width,pkg_height,weight_uom,dim_uom,volume_uom,casepack_size,gtin,db_creation_dttm,db_updation_dttm,sap_0material_attr__prdha
8205447,PYJAMAS ROMPER OCEAN:LIGHT BEIGE:62,1,8181274 Pyjamas romper Ocean/8181274 Pyjamas romper Ocean - Light Beige,,,,,,,FALSE,,,,8916 Baby Nightwear,9333,Pyjamas,,1-PACK,2.85,USD,,,,,,,,,,,,,,,
8268207,PYJAMAS MOUSE FACES:DUSTY PINK:80,1,8092363 Pyjamas Mouse faces/8092363 Pyjamas Mouse faces - Dusty Pink,,,,,,,FALSE,,,,8916 Baby Nightwear,9333,Pyjamas,,1-PACK,3.29,USD,,,,,,,,,,,,,,,
8105951,BRIEF BRAZILIAN REG  INVISIBLE:LIGHT DUSTY PINK:36/38,1,8088597 Brief Brazilian reg  invisible/8088597 Brief Brazilian reg  invisible - Light Dusty Pink,,,,,,,FALSE,,,,2016 Lindex Brief Fashion,9326,Brief/Pants,,1-PACK,1.28,USD,,,,,,,,,,,,,,,
8400244,BRIEF  THONG LOW LUNA:LIGHT CORAL:36/38,1,8298756 Brief  thong low Luna/8298756 Brief  thong low Luna - Light Coral,,,,,,,FALSE,,,,2017 Ella M. Brief Match,9326,Brief/Pants,,1-PACK,3.1,USD,,,,,,,,,,,,,,,
8318176,SOCK 2P BABY FACE ON FOOT:DUSTY GREEN:13/15,1,8194605 Sock 2p Baby face on foot/8194605 Sock 2p Baby face on foot - Dusty Green,,,,,,,FALSE,,,,8917 Baby Other,9322,Sock,,2-PACK,0.86,EUR,,,,,,,,,,,,,,,
8182619,SET BODY AND LEGGINGS RABBIT:LIGHT DUSTY YELLOW:86,1,8140030 Set body and leggings rabbit/8140030 Set body and leggings rabbit - Light Dusty Yellow,,,,,,,FALSE,,,,8910 Baby Tops,9320,Indoor Clothes Set,,1-PACK,3.79,USD,,,,,,,,,,,,,,,
8127503,PYJAMAS RABBIT STORY:LIGHT BEIGE:74,1,8089783 Pyjamas Rabbit story/8089783 Pyjamas Rabbit story - Light Beige,,,,,,,FALSE,,,,8916 Baby Nightwear,9333,Pyjamas,,1-PACK,2.8,USD,,,,,,,,,,,,,,,
8221337,TOP SS AOP SEAGULLS:BEIGE:74,1,8184020 Top ss aop seagulls/8184020 Top ss aop seagulls - Beige,,,,,,,FALSE,,,,8910 Baby Tops,9312,Top,,1-PACK,1.75,USD,,,,,,,,,,,,,,,
8427623,SET SWEATER LEGGINGS ROOSTER:DUSTY TURQUOISE:80,1,8380070 Set sweater leggings rooster/8380070 Set sweater leggings rooster - Dusty Turquoise,,,,,,,FALSE,,,,8910 Baby Tops,9320,Indoor Clothes Set,,1-PACK,5.15,EUR,,,,,,,,,,,,,,,
8164152,BRIEF 3-P EM LACE BRAZILIAN RE:BLACK:619,1,8018089 Brief 3-p Em lace Brazilian re/8018089 Brief 3-p Em lace Brazilian re - Black,,,,,,,FALSE,,,,2012 Lindex Brief Basic,9326,Brief/Pants,,3-PACK,4.05,USD,,,,,,,,,,,,,,,
8621015,PYJAMAS ROMPER MEADOW:DUSTY GREEN:62,1,8587694 Pyjamas Romper Meadow/8587694 Pyjamas Romper Meadow - Dusty Green,,,,,,,FALSE,,,,8916 Baby Nightwear,9333,Pyjamas,,1-PACK,3.2,USD,,,,,,,,,,,,,,,
8250374,TROUSERS PATCH AT BACK:DARK DUSTY BLUE:68,1,8201870 Trousers patch at back/8201870 Trousers patch at back - Dark Dusty Blue,,,,,,,FALSE,,,,8911 Baby Bottoms,9315,Trousers,,1-PACK,2.72,USD,,,,,,,,,,,,,,,
8572166,BRIEF  VILMA BRAZILIAN LOW TEN:LIGHT DUSTY GREEN:621,1,8090831 Brief  Vilma Brazilian low Ten/8090831 Brief  Vilma Brazilian low Ten - Light Dusty Green,,,,,,,FALSE,,,,2016 Lindex Brief Fashion,9326,Brief/Pants,,1-PACK,1.62,USD,,,,,,,,,,,,,,,
8316536,BRIEF 3 PACK EMELIE LACE HIGH:WHITE:621,1,8197299 Brief 3 pack Emelie lace high/8197299 Brief 3 pack Emelie lace high - White,,,,,,,FALSE,,,,2012 Lindex Brief Basic,9326,Brief/Pants,,3-PACK,3.9,USD,,,,,,,,,,,,,,,
8169714,BRIEF HIGH SVEA VELVET EDGE:DARK BROWN:620,1,8078683 Brief high Svea velvet edge/8078683 Brief high Svea velvet edge - Dark Brown,,,,,,,FALSE,,,,2016 Lindex Brief Fashion,9326,Brief/Pants,,1-PACK,1.152,USD,,,,,,,,,,,,,,,
8478240,BRIEF THONG LOW IRIS:DUSTY PINK:36/38,1,8103515 Brief Thong low Iris/8103515 Brief Thong low Iris - Dusty Pink,,,,,,,FALSE,,,,2016 Lindex Brief Fashion,9326,Brief/Pants,,1-PACK,1.38,USD,,,,,,,,,,,,,,,
8588501,BRIEF THONG LOW FLORA:PINK:44/46,1,8554123 Brief Thong low Flora/8554123 Brief Thong low Flora - Pink,,,,,,,FALSE,,,,2016 Lindex Brief Fashion,9326,Brief/Pants,,1-PACK,1.75,USD,,,,,,,,,,,,,,,
8135205,SOCK 2P BABY AIR BALLON AND CL:LIGHT DUSTY AQUA:19/21,1,8103771 Sock 2p Baby air ballon and cl/8103771 Sock 2p Baby air ballon and cl - Light Dusty Aqua,,,,,,,FALSE,,,,8917 Baby Other,9322,Sock,,2-PACK,0.8,EUR,,,,,,,,,,,,,,,
8354753,SCARF 2 PACK:OFF BLACK:0,1,8313544 Scarf 2 pack/8313544 Scarf 2 pack - Off black,,,,,,,FALSE,,,,8917 Baby Other,9409,Indoor Scarf,,2-PACK,1.55,USD,,,,,,,,,,,,,,,
8631486,SHORTS TRICOT:GREEN:62,1,8573798 Shorts Tricot/8573798 Shorts Tricot - Green,,,,,,,FALSE,,,,8912 Newborn,9316,Shorts,,1-PACK,1.52,USD,,,,,,,,,,,,,,,
8358744,BRIEF HIGH SVEA VELVET EDGE:LIGHT DUSTY LILAC:620,1,8078683 Brief high Svea velvet edge/8078683 Brief high Svea velvet edge - Light Dusty Lilac,,,,,,,FALSE,,,,2016 Lindex Brief Fashion,9326,Brief/Pants,,1-PACK,2.86,USD,,,,,,,,,,,,,,,
8230935,LEGGINGS BASIC RIB DOTS:BEIGE:50,1,8196599 Leggings basic rib dots/8196599 Leggings basic rib dots - Beige,,,,,,,FALSE,,,,8911 Baby Bottoms,9472,Leggings,,1-PACK,1.9,USD,,,,,,,,,,,,,,,
8581451,LEGGINGS BASIC RIB STRIPE:LIGHT DUSTY YELLOW:56,1,8545539 Leggings basic rib stripe/8545539 Leggings basic rib stripe - Light Dusty Yellow,,,,,,,FALSE,,,,8912 Newborn,9472,Leggings,,1-PACK,2.1,USD,,,,,,,,,,,,,,,
8551853,HEADBAND AOP:LIGHT BEIGE:0,1,8491279 Headband AOP/8491279 Headband AOP - Light Beige,,,,,,,FALSE,,,,8917 Baby Other,9414,Hair Items,,1-PACK,1.25,USD,,,,,,,,,,,,,,,
8259471,BODY WRAP RIB BASIC:DUSTY PINK:62,1,8002778 Body wrap rib basic/8002778 Body wrap rib basic - Dusty Pink,,,,,,,FALSE,,,,8913 Baby Basic,9328,Body,,1-PACK,2.82,USD,,,,,,,,,,,,,,,
8248546,PYJAMAS RED PANDA AT BACK:LIGHT BEIGE:80,1,8194588 Pyjamas Red Panda at back/8194588 Pyjamas Red Panda at back - Light Beige,,,,,,,FALSE,,,,8916 Baby Nightwear,9333,Pyjamas,,1-PACK,3.14,USD,,,,,,,,,,,,,,,
8158577,TOP NURSING WRAP WOOL:GREY MELANGE:L,1,8116144 Top Nursing Wrap Wool/8116144 Top Nursing Wrap Wool - Grey Melange,,,,,,,FALSE,,,,2700 Base Layer Underwear,9312,Top,,1-PACK,9,USD,,,,,,,,,,,,,,,
8512751,SOCK 4P RIBB SOCK FASHION COL:BROWN:268,1,8431412 Sock 4p ribb sock fashion col/8431412 Sock 4p ribb sock fashion col - Brown,,,,,,,FALSE,,,,8917 Baby Other,9322,Sock,,4-PACK,1.87,EUR,,,,,,,,,,,,,,,
8171286,PYJAMAS CAT FACE AOP:DUSTY BLUE:92,1,8125767 Pyjamas cat face aop/8125767 Pyjamas cat face aop - Dusty Blue,,,,,,,FALSE,,,,8916 Baby Nightwear,9333,Pyjamas,,1-PACK,2.8,USD,,,,,,,,,,,,,,,
8386867,BRIEF HIGH SUPERSOFT LACE:BLACK:52/54,1,8273582 Brief High Supersoft Lace/8273582 Brief High Supersoft Lace - Black,,,,,,,FALSE,,,,2016 Lindex Brief Fashion,9326,Brief/Pants,,1-PACK,2.75,USD,,,,,,,,,,,,,,,
8520758,BODY WRAP AOP FOREST ANIMALS:LIGHT DUSTY LILAC:62,1,8457581 Body wrap aop forest animals/8457581 Body wrap aop forest animals - Light Dusty Lilac,,,,,,,FALSE,,,,8912 Newborn,9328,Body,,1-PACK,2.66,USD,,,,,,,,,,,,,,,
8354118,BODY BASIC RIB:DARK BEIGE:74,1,8196378 Body basic rib/8196378 Body basic rib - Dark Beige,,,,,,,FALSE,,,,8913 Baby Basic,9328,Body,,1-PACK,2.7,USD,,,,,,,,,,,,,,,
8465692,BODY WRAP RIB BASIC AOP:GREEN:50,1,8428972 Body wrap rib basic AOP/8428972 Body wrap rib basic AOP - Green,,,,,,,FALSE,,,,8912 Newborn,9328,Body,,1-PACK,2.94,USD,,,,,,,,,,,,,,,
8128610,BODY AOP RIB:DARK DUSTY GREY:80,1,8106376 Body aop rib/8106376 Body aop rib - Dark Dusty Grey,,,,,,,FALSE,,,,8910 Baby Tops,9328,Body,,1-PACK,2.4,USD,,,,,,,,,,,,,,,
8339387,PYJAMAS EMILIA:LIGHT BEIGE:80,1,8307285 Pyjamas Emilia/8307285 Pyjamas Emilia - Light beige,,,,,,,FALSE,,,,8916 Baby Nightwear,9333,Pyjamas,,1-PACK,3.4,USD,,,,,,,,,,,,,,,
7825245,BRIEF HIGH MICRO STRIP:LT PINK:620,1,7724400 Brief high micro strip/7724400 Brief high micro strip - Lt pink,,,,,,,FALSE,,,,2012 Lindex Brief Basic,9326,Brief/Pants,,1-PACK,1.96,USD,,,,,,,,,,,,,,,
8546773,DRESS WOVEN FLANNEL CHECK:DARK DUSTY RED:74,1,8436196 Dress woven flannel check/8436196 Dress woven flannel check - Dark Dusty Red,,,,,,,FALSE,,,,8910 Baby Tops,9318,Dress,,1-PACK,7.1,USD,,,,,,,,,,,,,,,
8120084,PYJAMAS RABBIT AT BACK:DUSTY PINK:104,1,8089775 Pyjamas Rabbit at back/8089775 Pyjamas Rabbit at back - Dusty Pink,,,,,,,FALSE,,,,8916 Baby Nightwear,9333,Pyjamas,,1-PACK,3.1,USD,,,,,,,,,,,,,,,
8215620,BRIEF  BRAZILIAN HW SCARLETT:BEIGE:44/46,1,8136630 Brief  Brazilian HW Scarlett/8136630 Brief  Brazilian HW Scarlett - Beige,,,,,,,FALSE,,,,2017 Ella M. Brief Match,9326,Brief/Pants,,1-PACK,3.25,USD,,,,,,,,,,,,,,,
8314657,TROUSERS VELOUR:DUSTY GREEN:68,1,8215143 Trousers velour/8215143 Trousers velour - Dusty green,,,,,,,FALSE,,,,8911 Baby Bottoms,9315,Trousers,,1-PACK,2.9,USD,,,,,,,,,,,,,,,
8517219,SET SWEATER LEGGINGS PEOPLE:OFF BLACK:68,1,8468702 Set Sweater leggings People/8468702 Set Sweater leggings People - Off black,,,,,,,FALSE,,,,8914 Baby CoP Tops,9320,Indoor Clothes Set,,2-PACK,5.1,USD,,,,,,,,,,,,,,,
8426158,BODY WRAP BEACHLIFE AOP:LIGHT BEIGE:62,1,8404900 Body wrap beachlife aop/8404900 Body wrap beachlife aop - Light Beige,,,,,,,FALSE,,,,8912 Newborn,9328,Body,,1-PACK,2.62,USD,,,,,,,,,,,,,,,
8309677,BODY CHECK AOP:ORANGE:80,1,8272474 Body Check aop/8272474 Body Check aop - Orange,,,,,,,FALSE,,,,8914 Baby CoP Tops,9328,Body,,1-PACK,2.58,USD,,,,,,,,,,,,,,,
8389242,BRIEF CARIN REGULAR FLOWER:LIGHT DUSTY AQUA:40/42,1,8346377 Brief Carin regular flower/8346377 Brief Carin regular flower - Light Dusty Aqua,,,,,,,FALSE,,,,2016 Lindex Brief Fashion,9326,Brief/Pants,,1-PACK,1.31,USD,,,,,,,,,,,,,,,
8364352,TROUSERS CORD:DUSTY GREEN:86,1,8236669 Trousers cord/8236669 Trousers cord - Dusty Green,,,,,,,FALSE,,,,8911 Baby Bottoms,9315,Trousers,,1-PACK,5.9,USD,,,,,,,,,,,,,,,
8626501,BODY WRAP AOP BUGS MEADOW SS:LIGHT DUSTY WHITE:62,1,8590873 Body wrap aop bugs meadow ss/8590873 Body wrap aop bugs meadow ss - Light Dusty White,,,,,,,FALSE,,,,8912 Newborn,9320,Indoor Clothes Set,,1-PACK,3.9,USD,,,,,,,,,,,,,,,
8562917,BRIEF  CORINNE CAIA BRAZILIAN:BLACK:36/38,1,8509448 Brief  Corinne Caia brazilian/8509448 Brief  Corinne Caia brazilian - Black,,,,,,,FALSE,,,,2017 Ella M. Brief Match,9326,Brief/Pants,,1-PACK,3.17,USD,,,,,,,,,,,,,,,
8161563,BRIEF  BRAZILIAN HW GIOVANNA:BEIGE:36/38,1,8016693 Brief  Brazilian HW Giovanna/8016693 Brief  Brazilian HW Giovanna - Beige,,,,,,,FALSE,,,,2017 Ella M. Brief Match,9326,Brief/Pants,,1-PACK,2.61,USD,,,,,,,,,,,,,,,
8611065,BRIEF  RIB THONG HIGH SEAMLESS:LIGHT DUSTY PINK:44/46,1,8185497 Brief  Rib Thong high Seamless/8185497 Brief  Rib Thong high Seamless - Light Dusty Pink,,,,,,,FALSE,,,,2016 Lindex Brief Fashion,9326,Brief/Pants,,1-PACK,1.58,USD,,,,,,,,,,,,,,,
8127523,BODY WRAP RABBIT AND UMBRELLA:LIGHT BEIGE:62,1,8104321 Body wrap rabbit and umbrella/8104321 Body wrap rabbit and umbrella - Light Beige,,,,,,,FALSE,,,,8910 Baby Tops,9328,Body,,1-PACK,1.38,USD,,,,,,,,,,,,,,,
8204973,BODY WRAP TOUCAN AOP:LIGHT BEIGE:68,1,8169193 Body wrap Toucan aop/8169193 Body wrap Toucan aop - Light Beige,,,,,,,FALSE,,,,8914 Baby CoP Tops,9328,Body,,1-PACK,2.3,USD,,,,,,,,,,,,,,,
8570117,DRESS FROGS AOP:DARK NAVY:80,1,8545500 Dress Frogs aop/8545500 Dress Frogs aop - Dark Navy,,,,,,,FALSE,,,,8914 Baby CoP Tops,9318,Dress,,1-PACK,2.9,USD,,,,,,,,,,,,,,,
8550687,BODY WRAP AOP FLOWERS:DUSTY PINK:56,1,8449331 Body wrap aop flowers/8449331 Body wrap aop flowers - Dusty Pink,,,,,,,FALSE,,,,8912 Newborn,9328,Body,,1-PACK,4.3,EUR,,,,,,,,,,,,,,,
8236841,SET WRAP BODY LEGGINGS SNOW LE:BEIGE:56,1,8194504 Set Wrap Body Leggings Snow Le/8194504 Set Wrap Body Leggings Snow Le - Beige,,,,,,,FALSE,,,,8914 Baby CoP Tops,9320,Indoor Clothes Set,,1-PACK,4.05,USD,,,,,,,,,,,,,,,
7785505,CAMISOLE WOOL RACHEL:GREY MELANGE:M,1,7705448 Camisole Wool Rachel/7705448 Camisole Wool Rachel - Grey Melange,,,,,,,FALSE,,,,2700 Base Layer Underwear,9325,Camisole/Undershirt,,1-PACK,,USD,,,,,,,,,,,,,,,
8588414,BRIEF  BRAZI HIGH SEAMLESS RIB:WHITE:34,1,8084021 Brief  Brazi High Seamless Rib/8084021 Brief  Brazi High Seamless Rib - White,,,,,,,FALSE,,,,2016 Lindex Brief Fashion,9326,Brief/Pants,,1-PACK,1.63,USD,,,,,,,,,,,,,,,
8469620,BODY PEACOCK:DARK NAVY:74,1,8435952 Body Peacock/8435952 Body Peacock - Dark Navy,,,,,,,FALSE,,,,8914 Baby CoP Tops,9328,Body,,1-PACK,2.8,USD,,,,,,,,,,,,,,,
8469329,TROUSERS DENIM BETTY RETRO BLU:DENIM BLUE:46,1,8427482 Trousers denim Betty retro blu/8427482 Trousers denim Betty retro blu - Denim blue,,,,,,,FALSE,,,,4022 Denim Trousers,9465,Jeans,,1-PACK,9.85,USD,,,,,,,,,,,,,,,
8386290,BODY HUG   LOVE:OFF BLACK:80,1,8336150 Body Hug   Love/8336150 Body Hug   Love - Off black,,,,,,,FALSE,,,,8914 Baby CoP Tops,9328,Body,,1-PACK,2.75,USD,,,,,,,,,,,,,,,
8141317,TROUSERS DENIM HANNA LT BLUE:LIGHT DENIM:42,1,8044193 Trousers denim Hanna lt blue/8044193 Trousers denim Hanna lt blue - Light denim,,,,,,,FALSE,,,,4022 Denim Trousers,9465,Jeans,,1-PACK,7.55,USD,,,,,,,,,,,,,,,
8012570,BRIEF HIGH IRIS LACE:BLACK:618,1,7960499 Brief high Iris lace/7960499 Brief high Iris lace - Black,,,,,,,FALSE,,,,2016 Lindex Brief Fashion,9326,Brief/Pants,,1-PACK,1.61,USD,,,,,,,,,,,,,,,
8475961,TOP MERINO WOOL SS:BLACK:M,1,8362683 Top merino wool SS/8362683 Top merino wool SS - Black,,,,,,,FALSE,,,,2700 Base Layer Underwear,9325,Camisole/Undershirt,,1-PACK,7.29,USD,,,,,,,,,,,,,,,
8318121,BRIEF  3 PK NOVA RIB PRINT THO:RED:34,1,8228720 Brief  3 pk Nova rib print tho/8228720 Brief  3 pk Nova rib print tho - Red,,,,,,,FALSE,,,,2010 So.U Brief,9326,Brief/Pants,,3-PACK,3.2,USD,,,,,,,,,,,,,,,
8540724,PYJAMAS GINGERBREAD:LIGHT BEIGE:62,1,8486890 Pyjamas Gingerbread/8486890 Pyjamas Gingerbread - Light Beige,,,,,,,FALSE,,,,8916 Baby Nightwear,9333,Pyjamas,,1-PACK,3.32,USD,,,,,,,,,,,,,,,
8038847,BRIEF  IRIS BRAZILIAN LOW TANG:BLACK:620,1,7966944 Brief  Iris Brazilian low tang/7966944 Brief  Iris Brazilian low tang - Black,,,,,,,FALSE,,,,2016 Lindex Brief Fashion,9326,Brief/Pants,,1-PACK,1.4,USD,,,,,,,,,,,,,,,
8052342,LEGGINGS BASIC RIB:BROWN:80,1,8002781 Leggings basic rib/8002781 Leggings basic rib - Brown,,,,,,,FALSE,,,,8913 Baby Basic,9472,Leggings,,1-PACK,1.88,USD,,,,,,,,,,,,,,,
8251940,TOP MERINO WOOL EMELY SHORT SL:BLACK:L,1,8249152 Top merino wool Emely short sl/8249152 Top merino wool Emely short sl - Black,,,,,,,FALSE,,,,2700 Base Layer Underwear,9325,Camisole/Undershirt,,1-PACK,6.97,USD,,,,,,,,,,,,,,,
8570088,BODY WRAP FROGS AOP:GREEN:68,1,8545019 Body Wrap Frogs aop/8545019 Body Wrap Frogs aop - Green,,,,,,,FALSE,,,,8912 Newborn,9328,Body,,1-PACK,2.8,USD,,,,,,,,,,,,,,,
8349234,TROUSERS DENIM ALBA BLUE:DENIM BLUE:38,1,8263188 Trousers denim Alba blue/8263188 Trousers denim Alba blue - Denim blue,,,,,,,FALSE,,,,4022 Denim Trousers,9465,Jeans,,1-PACK,9.8,USD,,,,,,,,,,,,,,,
8626117,BRIEF  STELLA THONG WB:LIGHT GREY MELANG:617,1,8532911 Brief  Stella Thong WB/8532911 Brief  Stella Thong WB - Light Grey Melange,,,,,,,FALSE,,,,2010 So.U Brief,9326,Brief/Pants,,1-PACK,1.47,USD,,,,,,,,,,,,,,,
8256237,BRIEF SO U 3 PACK JENNIANNE TH:BLACK:44/46,1,8146419 Brief So U 3 Pack Jennianne Th/8146419 Brief So U 3 Pack Jennianne Th - Black,,,,,,,FALSE,,,,2010 So.U Brief,9326,Brief/Pants,,3-PACK,3.46,USD,,,,,,,,,,,,,,,
8052338,LEGGINGS BASIC RIB:BROWN:56,1,8002781 Leggings basic rib/8002781 Leggings basic rib - Brown,,,,,,,FALSE,,,,8913 Baby Basic,9472,Leggings,,1-PACK,1.88,USD,,,,,,,,,,,,,,,
8391025,BRIEF  BOXER MIDI SEAMLESS RIB:LIGHT PINK:48/50,1,8112919 Brief  Boxer midi Seamless rib/8112919 Brief  Boxer midi Seamless rib - Light Pink,,,,,,,FALSE,,,,2016 Lindex Brief Fashion,9326,Brief/Pants,,1-PACK,1.8,USD,,,,,,,,,,,,,,,
8567015,BODY WRAP AOP STARRY SKY:DARK DUSTY GREY:68,1,8522173 Body wrap aop starry sky/8522173 Body wrap aop starry sky - Dark Dusty Grey,,,,,,,FALSE,,,,8912 Newborn,9328,Body,,1-PACK,2.7,USD,,,,,,,,,,,,,,,
8337805,BODY DALMATIANS AOP:LIGHT DUSTY LILAC:86,1,8305041 Body Dalmatians aop/8305041 Body Dalmatians aop - Light Dusty Lilac,,,,,,,FALSE,,,,8914 Baby CoP Tops,9328,Body,,1-PACK,2.75,USD,,,,,,,,,,,,,,,
8342444,TOP STRIPE:LIGHT BEIGE:86,1,8271903 Top stripe/8271903 Top stripe - Light Beige,,,,,,,FALSE,,,,8910 Baby Tops,9312,Top,,1-PACK,3.1,EUR,,,,,,,,,,,,,,,
8283249,TROUSERS DENIM MIRA BLACK:BLACK:46,1,8193330 Trousers denim Mira black/8193330 Trousers denim Mira black - Black,,,,,,,FALSE,,,,4022 Denim Trousers,9465,Jeans,,1-PACK,13.6,USD,,,,,,,,,,,,,,,
8259575,LEGGINGS RIB SOLID:DARK DUSTY GREY:74,1,8216900 Leggings rib solid/8216900 Leggings rib solid - Dark Dusty Grey,,,,,,,FALSE,,,,8913 Baby Basic,9472,Leggings,,1-PACK,1.95,USD,,,,,,,,,,,,,,,
8125130,TOP AOP BALLOONS:LIGHT DUSTY WHITE:92,1,8104315 Top aop balloons/8104315 Top aop balloons - Light Dusty White,,,,,,,FALSE,,,,8910 Baby Tops,9312,Top,,1-PACK,1.85,USD,,,,,,,,,,,,,,,
8401143,BRIEF  SEAMLESS EMELIE BIKER H:BLACK:618,1,8339477 Brief  Seamless Emelie Biker h/8339477 Brief  Seamless Emelie Biker h - Black,,,,,,,FALSE,,,,2016 Lindex Brief Fashion,9326,Brief/Pants,,1-PACK,2.48,USD,,,,,,,,,,,,,,,
8424712,SUNHAT JERSEY:LIGHT DUSTY YELLOW:36/38,1,8399357 Sunhat jersey/8399357 Sunhat jersey - Light Dusty Yellow,,,,,,,FALSE,,,,8917 Baby Other,9405,Headgear,,1-PACK,1.85,USD,,,,,,,,,,,,,,,
8428091,SET TOP BLOOMERS GAUZE:DUSTY BLUE:80,1,8388988 Set top bloomers gauze/8388988 Set top bloomers gauze - Dusty Blue,,,,,,,FALSE,,,,8910 Baby Tops,9320,Indoor Clothes Set,,1-PACK,5.69,USD,,,,,,,,,,,,,,,
8300844,PYJAMAS FOREST AOP:DUSTY PINK:92,1,8230249 Pyjamas Forest aop/8230249 Pyjamas Forest aop - Dusty Pink,,,,,,,FALSE,,,,8916 Baby Nightwear,9333,Pyjamas,,1-PACK,2.79,USD,,,,,,,,,,,,,,,
8409569,SET SWEATER LEGGINGS SUN:LIGHT BEIGE:74,1,8327753 Set sweater leggings sun/8327753 Set sweater leggings sun - Light Beige,,,,,,,FALSE,,,,8910 Baby Tops,9320,Indoor Clothes Set,,1-PACK,5.08,EUR,,,,,,,,,,,,,,,
8476242,PYJAMAS PEACOCK:LIGHT PINK:74,1,8435893 Pyjamas Peacock/8435893 Pyjamas Peacock - Light Pink,,,,,,,FALSE,,,,8916 Baby Nightwear,9333,Pyjamas,,1-PACK,3.32,USD,,,,,,,,,,,,,,,
8218642,TOP SS AOP ARCHIPELAGO:LIGHT BLUE:98,1,8183555 Top ss aop archipelago/8183555 Top ss aop archipelago - Light Blue,,,,,,,FALSE,,,,8910 Baby Tops,9312,Top,,1-PACK,1.8,USD,,,,,,,,,,,,,,,
8548581,BRIEF HIGH LARA:NAVY:40/42,1,8417696 Brief High Lara/8417696 Brief High Lara - Navy,,,,,,,FALSE,,,,2016 Lindex Brief Fashion,9326,Brief/Pants,,1-PACK,2.53,USD,,,,,,,,,,,,,,,
8480116,BRIEF  THONG LOW MINI JASMINE:DARK DUSTY RED:34,1,8445036 Brief  Thong low mini Jasmine/8445036 Brief  Thong low mini Jasmine - Dark Dusty Red,,,,,,,FALSE,,,,2016 Lindex Brief Fashion,9326,Brief/Pants,,1-PACK,2.2226,USD,,,,,,,,,,,,,,,
8445813,BODY OCEAN AOP SHORT SLEEVE:LIGHT BEIGE:74,1,8417659 Body Ocean AOP short sleeve/8417659 Body Ocean AOP short sleeve - Light Beige,,,,,,,FALSE,,,,8914 Baby CoP Tops,9328,Body,,1-PACK,2.58,USD,,,,,,,,,,,,,,,
8337739,BODY WRAP MOOMIN:LIGHT BEIGE:56,1,8291129 Body wrap Moomin/8291129 Body wrap Moomin - Light Beige,,,,,,,FALSE,,,,8914 Baby CoP Tops,9328,Body,,1-PACK,2.63,USD,,,,,,,,,,,,,,,
8630956,BRIEF SO U  MISHA BRAZILIAN LO:BLACK:44/46,1,8580017 Brief So U  Misha Brazilian lo/8580017 Brief So U  Misha Brazilian lo - Black,,,,,,,FALSE,,,,2010 So.U Brief,9326,Brief/Pants,,1-PACK,1.34,USD,,,,,,,,,,,,,,,
7968811,BRIEF  EMELIE CLASSIC HIGH:NAVY:36/38,1,7936679 Brief  Emelie Classic high/7936679 Brief  Emelie Classic high - Navy,,,,,,,FALSE,,,,2016 Lindex Brief Fashion,9326,Brief/Pants,,1-PACK,1.91,USD,,,,,,,,,,,,,,,
8476253,PYJAMAS DOGS AOP:LIGHT BEIGE:74,1,8435920 Pyjamas Dogs aop/8435920 Pyjamas Dogs aop - Light Beige,,,,,,,FALSE,,,,8916 Baby Nightwear,9333,Pyjamas,,1-PACK,3.32,USD,,,,,,,,,,,,,,,
8509682,TROUSERS DENIM BETTY RINSE:DARK DENIM:44,1,8403995 Trousers denim Betty rinse/8403995 Trousers denim Betty rinse - Dark denim,,,,,,,FALSE,,,,4022 Denim Trousers,9465,Jeans,,1-PACK,9.25,USD,,,,,,,,,,,,,,,
8595398,BODY RIB AOP CLOVER:LIGHT BEIGE:80,1,8555229 Body rib aop clover/8555229 Body rib aop clover - Light Beige,,,,,,,FALSE,,,,8910 Baby Tops,9328,Body,,1-PACK,3,USD,,,,,,,,,,,,,,,
8278194,SET WRAPBODY LEGGINGS MINI ANI:LIGHT GREY MELANGE:68,1,8225828 Set wrapbody leggings mini ani/8225828 Set wrapbody leggings mini ani - Light Grey Melange,,,,,,,FALSE,,,,8910 Baby Tops,9320,Indoor Clothes Set,,1-PACK,4.2,USD,,,,,,,,,,,,,,,
8254708,TOP AOP AUTUMN LEAVES:LIGHT BEIGE:74,1,8224818 Top aop autumn leaves/8224818 Top aop autumn leaves - Light Beige,,,,,,,FALSE,,,,8910 Baby Tops,9312,Top,,1-PACK,2.05,USD,,,,,,,,,,,,,,,
8439981,SET BODY WRAP SHORTS TURTLE:LIGHT BEIGE:56,1,8417694 Set body wrap shorts Turtle/8417694 Set body wrap shorts Turtle - Light Beige,,,,,,,FALSE,,,,8912 Newborn,9320,Indoor Clothes Set,,1-PACK,4.5,USD,,,,,,,,,,,,,,,
8370702,LEGGINGS MULTI ANIMAL AOP:OFF BLACK:62,1,8312159 Leggings Multi animal aop/8312159 Leggings Multi animal aop - Off black,,,,,,,FALSE,,,,8915 Baby CoP Bottoms,9472,Leggings,,1-PACK,2.15,USD,,,,,,,,,,,,,,,
